CSE,owner,35,california
E_user_92562,user,76,NE
G_user_92563,user,23,LO
Q_user_92564,user,66,AL
M_user_92565,user,97,OR
V_user_92566,user,55,LO
P_user_92567,user,15,IO
L_user_92568,user,34,VI
E_user_92569,user,75,MI
F_user_92570,user,42,WA
G_user_92571,user,82,WA
A_user_92572,user,65,CO
D_user_92573,user,41,KE
S_user_92574,user,66,SO
Y_user_92575,user,73,LO
V_user_92576,user,80,MA
E_user_92577,user,22,WY
N_user_92578,user,86,MI
M_user_92579,user,65,PE
O_user_92580,user,40,CO
U_user_92581,user,56,KA
I_user_92582,user,63,WY
T_user_92583,user,24,WY
T_user_92584,user,36,MI
C_user_92585,user,95,AR
B_user_92586,user,90,VI
O_user_92587,user,59,OR
B_user_92588,user,51,MI
R_user_92589,user,63,AR
E_user_92590,user,69,VE
D_user_92591,user,20,OK
R_user_92592,user,94,NE
J_user_92593,user,97,SO
A_user_92594,user,91,DE
J_user_92595,user,72,VI
E_user_92596,user,68,WE
I_user_92597,user,26,VI
E_user_92598,user,44,MI
M_user_92599,user,14,DE
T_user_92600,user,48,DE
E_user_92601,user,65,WI
K_user_92602,user,85,MI
H_user_92603,user,92,RH
Q_user_92604,user,59,AL
Y_user_92605,user,92,AR
A_user_92606,user,25,WA
N_user_92607,user,67,NE
M_user_92608,user,68,GE
V_user_92609,user,69,SO
B_user_92610,user,82,RH
Z_user_92611,user,19,MA
N_user_92612,user,24,NE
C_user_92613,user,62,OK
V_user_92614,user,63,OK
Z_user_92615,user,40,MI
C_user_92616,user,71,MI
F_user_92617,user,76,FL
B_user_92618,user,50,NO
L_user_92619,user,19,MI
C_user_92620,user,70,ID
I_user_92621,user,24,KE
N_user_92622,user,61,AL
C_user_92623,user,61,AL
O_user_92624,user,43,IN
B_user_92625,user,25,TE
P_user_92626,user,26,WE
L_user_92627,user,77,OH
A_user_92628,user,72,WY
S_user_92629,user,62,SO
V_user_92630,user,46,MI
C_user_92631,user,51,HA
M_user_92632,user,23,IN
A_user_92633,user,56,IO
P_user_92634,user,64,ID
L_user_92635,user,53,NE
R_user_92636,user,54,MA
I_user_92637,user,13,NE
H_user_92638,user,35,ID
A_user_92639,user,78,VE
V_user_92640,user,87,MI
Y_user_92641,user,88,SO
W_user_92642,user,52,TE
I_user_92643,user,86,AR
B_user_92644,user,71,NO
A_user_92645,user,44,ID
M_user_92646,user,73,AR
I_user_92647,user,84,NE
R_user_92648,user,74,NO
Z_user_92649,user,80,TE
G_user_92650,user,16,OK
V_user_92651,user,80,NO
W_user_92652,user,23,MA
J_user_92653,user,61,GE
J_user_92654,user,32,AR
C_user_92655,user,92,OR
G_user_92656,user,37,UT
D_user_92657,user,27,TE
P_user_92658,user,63,MI
Z_user_92659,user,35,WY
Z_user_92660,user,74,WA
Z_user_92661,user,82,AR
J_user_92662,user,96,VI
N_user_92663,user,65,OK
N_user_92664,user,67,AR
O_user_92665,user,93,IL
G_user_92666,user,23,AR
B_user_92667,user,89,KE
U_user_92668,user,61,OH
Q_user_92669,user,65,MI
G_user_92670,user,44,FL
D_user_92671,user,85,VE
C_user_92672,user,95,OK
I_user_92673,user,52,MI
M_user_92674,user,58,NO
V_user_92675,user,40,MI
I_user_92676,user,26,NE
W_user_92677,user,89,CO
P_user_92678,user,81,MO
P_user_92679,user,15,WY
R_user_92680,user,95,SO
D_user_92681,user,72,MI
H_user_92682,user,31,SO
I_user_92683,user,78,NE
G_user_92684,user,76,MO
C_user_92685,user,83,WI
A_user_92686,user,15,OH
B_user_92687,user,14,MI
A_user_92688,user,50,DE
S_user_92689,user,68,AR
G_user_92690,user,68,SO
V_user_92691,user,20,FL
F_user_92692,user,29,AL
Z_user_92693,user,82,DE
L_user_92694,user,46,MI
N_user_92695,user,13,IL
B_user_92696,user,49,IO
L_user_92697,user,51,TE
K_user_92698,user,46,MA
Y_user_92699,user,92,FL
N_user_92700,user,21,VI
R_user_92701,user,52,AL
C_user_92702,user,17,CO
Y_user_92703,user,77,OR
K_user_92704,user,88,WA
X_user_92705,user,28,NO
Z_user_92706,user,46,LO
G_user_92707,user,99,RH
V_user_92708,user,69,MI
R_user_92709,user,39,OK
U_user_92710,user,60,CO
K_user_92711,user,54,MO
G_user_92712,user,20,RH
I_user_92713,user,39,OR
N_user_92714,user,37,WY
L_user_92715,user,57,TE
H_user_92716,user,38,MI
N_user_92717,user,22,SO
B_user_92718,user,16,MI
I_user_92719,user,79,RH
C_user_92720,user,68,CO
R_user_92721,user,46,VI
W_user_92722,user,79,OR
N_user_92723,user,21,WY
P_user_92724,user,62,TE
T_user_92725,user,34,VE
S_user_92726,user,77,NE
F_user_92727,user,90,LO
U_user_92728,user,99,CA
Z_user_92729,user,70,FL
D_user_92730,user,73,VE
A_user_92731,user,26,WA
Q_user_92732,user,74,NE
B_user_92733,user,65,DE
Y_user_92734,user,69,UT
U_user_92735,user,50,NE
U_user_92736,user,20,SO
A_user_92737,user,92,ID
F_user_92738,user,29,IN
W_user_92739,user,45,VE
M_user_92740,user,43,MA
V_user_92741,user,51,MA
P_user_92742,user,70,DE
B_user_92743,user,69,WY
F_user_92744,user,83,NE
V_user_92745,user,81,TE
E_user_92746,user,20,OH
B_user_92747,user,77,VE
C_user_92748,user,12,TE
O_user_92749,user,41,TE
N_user_92750,user,22,MA
P_user_92751,user,98,MA
H_user_92752,user,65,AL
H_user_92753,user,47,OH
E_user_92754,user,66,OK
T_user_92755,user,98,NE
W_user_92756,user,89,UT
L_user_92757,user,85,NE
K_user_92758,user,64,FL
S_user_92759,user,77,MI
R_user_92760,user,55,MA
P_user_92761,user,90,WY
N_user_92762,user,44,AL
T_user_92763,user,63,WI
M_user_92764,user,72,PE
A_user_92765,user,86,WI
G_user_92766,user,28,WY
C_user_92767,user,63,WI
O_user_92768,user,96,IO
V_user_92769,user,81,UT
Z_user_92770,user,20,WY
O_user_92771,user,57,MA
V_user_92772,user,89,TE
P_user_92773,user,89,GE
I_user_92774,user,18,AR
F_user_92775,user,55,IL
J_user_92776,user,26,MA
D_user_92777,user,51,WI
A_user_92778,user,25,MI
O_user_92779,user,30,WA
D_user_92780,user,72,NO
R_user_92781,user,73,MA
O_user_92782,user,78,IL
Z_user_92783,user,60,MA
V_user_92784,user,28,PE
T_user_92785,user,58,MA
U_user_92786,user,58,OK
N_user_92787,user,71,MI
R_user_92788,user,41,ID
Q_user_92789,user,17,SO
P_user_92790,user,59,MI
O_user_92791,user,33,FL
B_user_92792,user,88,NE
F_user_92793,user,28,NE
F_user_92794,user,67,NE
Z_user_92795,user,47,MA
H_user_92796,user,26,DE
U_user_92797,user,21,AL
C_user_92798,user,91,AL
M_user_92799,user,64,NE
X_user_92800,user,65,VE
H_user_92801,user,53,TE
K_user_92802,user,29,WE
Q_user_92803,user,58,NO
R_user_92804,user,99,AR
T_user_92805,user,29,NE
W_user_92806,user,20,AL
A_user_92807,user,64,OH
Y_user_92808,user,92,KA
R_user_92809,user,95,GE
N_user_92810,user,41,PE
C_user_92811,user,88,NE
X_user_92812,user,95,RH
Y_user_92813,user,58,OK
R_user_92814,user,27,NE
J_user_92815,user,16,NE
O_user_92816,user,34,NE
V_user_92817,user,60,LO
Y_user_92818,user,67,DE
B_user_92819,user,96,UT
K_user_92820,user,35,IN
X_user_92821,user,16,CO
M_user_92822,user,35,CA
M_user_92823,user,83,AR
T_user_92824,user,58,UT
E_user_92825,user,55,WY
Q_user_92826,user,90,IN
K_user_92827,user,46,IL
R_user_92828,user,68,AR
F_user_92829,user,27,WA
X_user_92830,user,14,AL
E_user_92831,user,74,DE
H_user_92832,user,42,AL
S_user_92833,user,63,WY
V_user_92834,user,77,MI
C_user_92835,user,86,OR
E_user_92836,user,84,MI
T_user_92837,user,67,WI
V_user_92838,user,96,NO
R_user_92839,user,21,MI
X_user_92840,user,77,AL
G_user_92841,user,59,SO
Y_user_92842,user,14,MA
W_user_92843,user,55,CO
I_user_92844,user,69,NE
P_user_92845,user,72,VI
X_user_92846,user,66,SO
R_user_92847,user,83,UT
K_user_92848,user,13,IO
C_user_92849,user,72,IL
J_user_92850,user,49,WA
S_user_92851,user,89,IO
Q_user_92852,user,26,OH
Y_user_92853,user,39,MA
F_user_92854,user,67,NE
G_user_92855,user,14,ID
O_user_92856,user,58,MI
M_user_92857,user,15,AR
F_user_92858,user,52,NE
A_user_92859,user,64,IN
S_user_92860,user,12,IN
L_user_92861,user,20,VE
M_user_92862,user,88,SO
J_user_92863,user,65,OR
L_user_92864,user,71,IO
S_user_92865,user,72,LO
C_user_92866,user,72,CO
S_user_92867,user,64,NE
D_user_92868,user,57,KA
J_user_92869,user,62,MO
Z_user_92870,user,76,DE
I_user_92871,user,90,MA
D_user_92872,user,98,ID
A_user_92873,user,83,IO
Q_user_92874,user,21,FL
P_user_92875,user,95,WY
M_user_92876,user,53,OK
E_user_92877,user,95,MA
M_user_92878,user,22,AL
R_user_92879,user,73,WY
D_user_92880,user,90,CO
K_user_92881,user,34,NE
J_user_92882,user,96,TE
H_user_92883,user,63,AR
N_user_92884,user,84,ID
R_user_92885,user,17,RH
M_user_92886,user,80,AL
A_user_92887,user,39,CA
I_user_92888,user,18,TE
A_user_92889,user,16,WI
X_user_92890,user,15,TE
S_user_92891,user,41,WE
U_user_92892,user,84,PE
S_user_92893,user,51,SO
M_user_92894,user,45,MO
J_user_92895,user,24,TE
L_user_92896,user,28,VI
O_user_92897,user,22,MI
V_user_92898,user,66,CO
K_user_92899,user,76,OK
X_user_92900,user,14,MA
N_user_92901,user,19,NO
F_user_92902,user,25,VI
H_user_92903,user,90,MA
N_user_92904,user,85,WY
Y_user_92905,user,49,ID
S_user_92906,user,26,GE
V_user_92907,user,12,SO
H_user_92908,user,28,OK
Z_user_92909,user,26,OK
H_user_92910,user,91,TE
D_user_92911,user,21,IL
C_user_92912,user,70,CO
C_user_92913,user,94,MI
Q_user_92914,user,84,MO
C_user_92915,user,92,OK
D_user_92916,user,43,NE
U_user_92917,user,76,TE
X_user_92918,user,69,CO
Z_user_92919,user,57,NE
I_user_92920,user,48,KE
H_user_92921,user,47,AL
N_user_92922,user,13,GE
R_user_92923,user,21,MA
N_user_92924,user,17,VI
X_user_92925,user,13,NE
U_user_92926,user,41,RH
E_user_92927,user,20,IL
R_user_92928,user,29,PE
F_user_92929,user,68,DE
M_user_92930,user,54,TE
I_user_92931,user,85,MO
R_user_92932,user,62,AR
T_user_92933,user,22,TE
Y_user_92934,user,53,MI
A_user_92935,user,26,HA
W_user_92936,user,60,UT
Q_user_92937,user,67,ID
O_user_92938,user,25,CO
B_user_92939,user,50,NE
K_user_92940,user,13,OK
W_user_92941,user,62,NE
P_user_92942,user,94,AL
Y_user_92943,user,99,CO
V_user_92944,user,20,AR
X_user_92945,user,32,DE
N_user_92946,user,48,TE
D_user_92947,user,37,OK
I_user_92948,user,51,AR
H_user_92949,user,82,TE
H_user_92950,user,15,KE
T_user_92951,user,89,IO
O_user_92952,user,22,NO
C_user_92953,user,31,CA
I_user_92954,user,60,NO
J_user_92955,user,57,WA
H_user_92956,user,54,WY
D_user_92957,user,14,SO
Y_user_92958,user,97,IL
X_user_92959,user,64,NE
S_user_92960,user,94,TE
I_user_92961,user,14,NE
I_user_92962,user,98,OR
Z_user_92963,user,57,OK
U_user_92964,user,94,OR
B_user_92965,user,74,CO
K_user_92966,user,83,OH
H_user_92967,user,93,ID
A_user_92968,user,34,AL
B_user_92969,user,84,NO
U_user_92970,user,21,LO
N_user_92971,user,94,IN
Z_user_92972,user,94,LO
R_user_92973,user,63,CO
G_user_92974,user,34,NE
E_user_92975,user,32,OR
J_user_92976,user,96,TE
W_user_92977,user,45,TE
A_user_92978,user,18,AL
U_user_92979,user,23,FL
J_user_92980,user,89,AL
U_user_92981,user,64,AR
N_user_92982,user,65,PE
V_user_92983,user,67,OR
M_user_92984,user,34,IN
G_user_92985,user,77,RH
Y_user_92986,user,62,AR
K_user_92987,user,79,CO
T_user_92988,user,96,NE
Q_user_92989,user,98,AR
Y_user_92990,user,49,WA
H_user_92991,user,81,MI
O_user_92992,user,60,KE
A_user_92993,user,64,NO
G_user_92994,user,16,FL
E_user_92995,user,19,VE
S_user_92996,user,65,AR
D_user_92997,user,77,VE
Q_user_92998,user,16,NE
T_user_92999,user,40,NE
K_user_93000,user,91,AR
J_user_93001,user,73,MI
U_user_93002,user,84,MI
W_user_93003,user,98,NO
R_user_93004,user,80,IO
J_user_93005,user,81,MI
B_user_93006,user,92,IL
R_user_93007,user,63,MI
D_user_93008,user,22,NE
P_user_93009,user,16,VE
J_user_93010,user,93,MI
R_user_93011,user,52,NO
Q_user_93012,user,33,LO
B_user_93013,user,34,CA
K_user_93014,user,79,SO
L_user_93015,user,90,AL
Q_user_93016,user,95,NE
K_user_93017,user,27,NE
J_user_93018,user,16,IO
M_user_93019,user,68,ID
B_user_93020,user,35,HA
R_user_93021,user,69,VI
V_user_93022,user,92,NE
D_user_93023,user,50,MI
Q_user_93024,user,66,PE
W_user_93025,user,71,NE
R_user_93026,user,38,TE
P_user_93027,user,23,NO
M_user_93028,user,93,IL
T_user_93029,user,65,AR
Z_user_93030,user,31,MI
V_user_93031,user,70,NE
W_user_93032,user,59,PE
P_user_93033,user,93,VI
P_user_93034,user,25,MO
L_user_93035,user,51,DE
D_user_93036,user,26,LO
Y_user_93037,user,47,AR
R_user_93038,user,71,PE
R_user_93039,user,61,IN
B_user_93040,user,90,OR
R_user_93041,user,86,VI
P_user_93042,user,84,OK
S_user_93043,user,97,NE
C_user_93044,user,95,FL
J_user_93045,user,43,LO
Y_user_93046,user,46,LO
N_user_93047,user,82,NO
W_user_93048,user,33,IN
F_user_93049,user,31,WI
A_user_93050,user,30,SO
H_user_93051,user,84,UT
H_user_93052,user,66,SO
M_user_93053,user,50,NO
V_user_93054,user,86,FL
G_user_93055,user,56,NE
M_user_93056,user,20,ID
Z_user_93057,user,30,VI
Z_user_93058,user,22,WA
M_user_93059,user,49,DE
G_user_93060,user,91,MO
F_user_93061,user,99,LO
K_user_93062,user,44,VE
Q_user_93063,user,60,NE
E_user_93064,user,62,MI
L_user_93065,user,92,VI
P_user_93066,user,87,NE
O_user_93067,user,94,NO
G_user_93068,user,38,ID
H_user_93069,user,79,OR
B_user_93070,user,40,MI
E_user_93071,user,46,LO
W_user_93072,user,49,AR
N_user_93073,user,34,OH
C_user_93074,user,92,SO
A_user_93075,user,99,SO
F_user_93076,user,38,NE
F_user_93077,user,89,OH
K_user_93078,user,89,NE
Z_user_93079,user,56,WA
B_user_93080,user,93,NO
H_user_93081,user,92,IN
H_user_93082,user,60,VE
H_user_93083,user,84,MA
Y_user_93084,user,50,AL
U_user_93085,user,78,GE
Q_user_93086,user,28,FL
Q_user_93087,user,78,AR
O_user_93088,user,94,NE
T_user_93089,user,50,AL
A_user_93090,user,46,VI
D_user_93091,user,77,MA
M_user_93092,user,50,WI
R_user_93093,user,31,CO
R_user_93094,user,20,IO
N_user_93095,user,13,CO
Q_user_93096,user,25,UT
F_user_93097,user,82,RH
O_user_93098,user,68,MA
N_user_93099,user,21,MI
J_user_93100,user,97,MO
U_user_93101,user,51,NE
H_user_93102,user,73,RH
S_user_93103,user,13,IO
Q_user_93104,user,13,NE
U_user_93105,user,16,CO
A_user_93106,user,50,MI
I_user_93107,user,60,TE
R_user_93108,user,27,MI
J_user_93109,user,54,SO
Z_user_93110,user,53,MA
V_user_93111,user,56,MI
L_user_93112,user,21,MA
B_user_93113,user,39,AR
L_user_93114,user,70,NE
D_user_93115,user,30,SO
F_user_93116,user,14,OH
N_user_93117,user,45,DE
G_user_93118,user,25,WI
P_user_93119,user,25,VI
X_user_93120,user,60,IO
K_user_93121,user,21,TE
C_user_93122,user,72,AL
M_user_93123,user,23,MI
K_user_93124,user,12,IL
U_user_93125,user,40,MI
Q_user_93126,user,66,MI
O_user_93127,user,30,CO
I_user_93128,user,14,WA
M_user_93129,user,36,MO
B_user_93130,user,42,NE
B_user_93131,user,29,TE
E_user_93132,user,46,KE
K_user_93133,user,80,IN
Y_user_93134,user,17,AR
U_user_93135,user,31,NO
B_user_93136,user,76,AR
X_user_93137,user,84,KE
F_user_93138,user,16,KA
S_user_93139,user,90,KA
B_user_93140,user,33,CA
Q_user_93141,user,71,WY
X_user_93142,user,37,NE
O_user_93143,user,13,IO
Z_user_93144,user,79,RH
Z_user_93145,user,74,SO
M_user_93146,user,87,NE
D_user_93147,user,32,OH
G_user_93148,user,68,AR
G_user_93149,user,43,AL
I_user_93150,user,57,MI
L_user_93151,user,60,VI
H_user_93152,user,82,SO
T_user_93153,user,77,IN
H_user_93154,user,57,MI
T_user_93155,user,91,WE
L_user_93156,user,22,VE
E_user_93157,user,91,NO
R_user_93158,user,43,NE
F_user_93159,user,34,LO
N_user_93160,user,59,AR
A_user_93161,user,84,KE
A_user_93162,user,30,WA
N_user_93163,user,91,MI
C_user_93164,user,26,SO
H_user_93165,user,41,NE
R_user_93166,user,33,DE
I_user_93167,user,23,WI
G_user_93168,user,17,IL
N_user_93169,user,82,MA
E_user_93170,user,99,NE
K_user_93171,user,71,TE
J_user_93172,user,70,PE
D_user_93173,user,23,AR
Z_user_93174,user,37,LO
F_user_93175,user,75,UT
A_user_93176,user,54,UT
S_user_93177,user,91,LO
Y_user_93178,user,77,NE
C_user_93179,user,76,NE
C_user_93180,user,14,IN
D_user_93181,user,76,MA
J_user_93182,user,25,ID
C_user_93183,user,68,CO
L_user_93184,user,37,LO
S_user_93185,user,29,MA
Y_user_93186,user,53,NE
X_user_93187,user,93,GE
F_user_93188,user,27,VE
M_user_93189,user,21,MI
D_user_93190,user,26,SO
T_user_93191,user,46,MI
T_user_93192,user,51,IO
X_user_93193,user,41,NO
D_user_93194,user,60,MI
Y_user_93195,user,49,SO
R_user_93196,user,81,NE
B_user_93197,user,44,MA
W_user_93198,user,79,MI
C_user_93199,user,73,IN
G_user_93200,user,24,WI
R_user_93201,user,87,IO
L_user_93202,user,31,OR
P_user_93203,user,97,FL
P_user_93204,user,59,VI
U_user_93205,user,76,NO
O_user_93206,user,58,VE
V_user_93207,user,64,WY
Q_user_93208,user,30,AR
P_user_93209,user,46,PE
U_user_93210,user,83,MI
H_user_93211,user,87,TE
P_user_93212,user,96,AL
Q_user_93213,user,91,NE
Q_user_93214,user,36,CO
B_user_93215,user,44,WY
R_user_93216,user,31,CA
E_user_93217,user,82,WE
Q_user_93218,user,24,NO
N_user_93219,user,33,KE
G_user_93220,user,41,RH
S_user_93221,user,31,AL
G_user_93222,user,28,AL
M_user_93223,user,45,WI
Z_user_93224,user,82,RH
Y_user_93225,user,68,PE
D_user_93226,user,16,RH
W_user_93227,user,37,LO
Z_user_93228,user,79,IN
E_user_93229,user,35,MI
U_user_93230,user,23,NE
H_user_93231,user,67,IN
D_user_93232,user,45,MA
O_user_93233,user,38,SO
A_user_93234,user,48,WI
G_user_93235,user,91,FL
L_user_93236,user,23,VI
Y_user_93237,user,56,OK
S_user_93238,user,55,FL
O_user_93239,user,13,MA
U_user_93240,user,75,WE
Y_user_93241,user,93,VI
G_user_93242,user,68,NO
Y_user_93243,user,14,AL
T_user_93244,user,32,NE
F_user_93245,user,29,RH
D_user_93246,user,23,NE
M_user_93247,user,81,DE
G_user_93248,user,54,CA
F_user_93249,user,79,WY
O_user_93250,user,38,LO
V_user_93251,user,19,RH
M_user_93252,user,65,MO
R_user_93253,user,56,WE
E_user_93254,user,51,KE
C_user_93255,user,20,AR
Q_user_93256,user,12,NO
A_user_93257,user,91,MI
M_user_93258,user,70,NO
J_user_93259,user,73,NE
Y_user_93260,user,31,IL
B_user_93261,user,91,RH
V_user_93262,user,36,TE
P_user_93263,user,46,KE
O_user_93264,user,45,CO
L_user_93265,user,44,IN
C_user_93266,user,41,CA
K_user_93267,user,88,NE
L_user_93268,user,28,VI
L_user_93269,user,32,DE
O_user_93270,user,17,NE
Z_user_93271,user,49,MO
A_user_93272,user,73,MI
E_user_93273,user,30,OH
G_user_93274,user,61,TE
U_user_93275,user,27,MI
P_user_93276,user,32,AL
I_user_93277,user,70,TE
R_user_93278,user,37,CA
X_user_93279,user,79,ID
L_user_93280,user,85,GE
G_user_93281,user,64,MI
Z_user_93282,user,82,NE
T_user_93283,user,55,MI
N_user_93284,user,90,MI
F_user_93285,user,50,MA
Q_user_93286,user,78,CA
A_user_93287,user,55,GE
L_user_93288,user,70,MI
T_user_93289,user,57,NE
Y_user_93290,user,90,CO
I_user_93291,user,67,OH
J_user_93292,user,37,VI
N_user_93293,user,47,NO
O_user_93294,user,74,SO
W_user_93295,user,81,SO
E_user_93296,user,18,NE
N_user_93297,user,36,KA
J_user_93298,user,88,MI
P_user_93299,user,94,NE
B_user_93300,user,63,MA
D_user_93301,user,88,OH
Z_user_93302,user,59,LO
L_user_93303,user,21,MI
O_user_93304,user,37,CA
N_user_93305,user,52,GE
K_user_93306,user,91,NO
C_user_93307,user,36,NE
J_user_93308,user,68,WI
H_user_93309,user,33,IN
D_user_93310,user,82,OH
L_user_93311,user,81,UT
O_user_93312,user,88,CA
F_user_93313,user,65,MI
G_user_93314,user,42,AL
Y_user_93315,user,26,NO
E_user_93316,user,86,HA
C_user_93317,user,35,VI
C_user_93318,user,46,NE
K_user_93319,user,89,NE
B_user_93320,user,98,MI
R_user_93321,user,74,NE
E_user_93322,user,40,HA
E_user_93323,user,69,VI
I_user_93324,user,31,SO
R_user_93325,user,45,NE
C_user_93326,user,94,WI
E_user_93327,user,53,AR
M_user_93328,user,66,NE
R_user_93329,user,26,TE
Z_user_93330,user,72,IL
R_user_93331,user,64,WE
L_user_93332,user,67,VE
W_user_93333,user,44,KE
J_user_93334,user,89,VE
L_user_93335,user,56,NE
T_user_93336,user,73,SO
P_user_93337,user,44,CO
O_user_93338,user,88,MI
U_user_93339,user,44,NE
X_user_93340,user,81,MA
Y_user_93341,user,68,NE
Z_user_93342,user,91,ID
T_user_93343,user,27,VI
U_user_93344,user,35,AR
V_user_93345,user,87,NE
W_user_93346,user,96,OK
V_user_93347,user,54,NE
U_user_93348,user,82,LO
I_user_93349,user,85,MI
O_user_93350,user,90,NE
G_user_93351,user,87,MI
E_user_93352,user,70,WI
Z_user_93353,user,99,PE
A_user_93354,user,83,MA
F_user_93355,user,69,IL
T_user_93356,user,47,SO
C_user_93357,user,39,OK
D_user_93358,user,35,NE
J_user_93359,user,81,MI
H_user_93360,user,72,DE
K_user_93361,user,66,MI
B_user_93362,user,12,WA
P_user_93363,user,33,NO
E_user_93364,user,45,KA
C_user_93365,user,39,LO
F_user_93366,user,32,TE
N_user_93367,user,51,HA
Q_user_93368,user,43,NE
X_user_93369,user,64,KE
F_user_93370,user,89,WY
W_user_93371,user,38,LO
X_user_93372,user,19,MI
X_user_93373,user,97,NE
K_user_93374,user,44,AL
H_user_93375,user,35,CO
I_user_93376,user,19,WY
V_user_93377,user,45,WY
E_user_93378,user,82,RH
R_user_93379,user,56,CO
N_user_93380,user,17,NO
B_user_93381,user,60,NO
I_user_93382,user,75,WI
G_user_93383,user,92,IN
P_user_93384,user,29,FL
T_user_93385,user,86,VI
U_user_93386,user,57,MI
X_user_93387,user,13,OR
A_user_93388,user,66,KA
K_user_93389,user,98,HA
T_user_93390,user,85,RH
Z_user_93391,user,31,NE
A_user_93392,user,80,NO
B_user_93393,user,88,CA
R_user_93394,user,81,KE
S_user_93395,user,87,FL
U_user_93396,user,41,NE
V_user_93397,user,22,MA
C_user_93398,user,91,WI
T_user_93399,user,37,MO
X_user_93400,user,62,NE
Q_user_93401,user,54,NE
E_user_93402,user,66,KE
L_user_93403,user,40,NO
X_user_93404,user,38,MA
Q_user_93405,user,77,MI
J_user_93406,user,23,CA
F_user_93407,user,98,NE
H_user_93408,user,42,HA
Y_user_93409,user,31,MI
G_user_93410,user,26,NO
C_user_93411,user,60,KA
G_user_93412,user,80,NE
F_user_93413,user,70,HA
F_user_93414,user,71,GE
E_user_93415,user,20,KA
B_user_93416,user,91,KA
R_user_93417,user,74,KE
C_user_93418,user,20,UT
T_user_93419,user,91,IO
Z_user_93420,user,67,NE
J_user_93421,user,26,OR
N_user_93422,user,57,AL
Y_user_93423,user,83,OH
Z_user_93424,user,86,AR
C_user_93425,user,81,ID
V_user_93426,user,28,MI
C_user_93427,user,85,DE
L_user_93428,user,50,NE
D_user_93429,user,53,AL
W_user_93430,user,55,RH
T_user_93431,user,24,MI
D_user_93432,user,38,CO
P_user_93433,user,50,MA
Z_user_93434,user,95,NE
N_user_93435,user,77,SO
D_user_93436,user,37,WI
B_user_93437,user,20,VE
E_user_93438,user,74,OK
X_user_93439,user,70,MO
U_user_93440,user,46,ID
J_user_93441,user,89,KE
G_user_93442,user,94,TE
U_user_93443,user,15,CO
Z_user_93444,user,67,NE
M_user_93445,user,21,MI
